"FAZENDA";"PROJETO";"ESPACAMENTO";"TALHAO";"MATGEN";"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca"
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";16;16,55211408;27,3;24;4,297183463;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";16;16,55211408;27,3;26;2,228169203;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;0,1;18,4619734;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;0,5;17,82535363;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;1;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;1,5;16,87042397;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;2;15,91549431;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;4;15,27887454;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;6;14,64225476;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;8;14,00563499;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;10;13,05070533;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;12;12,09577567;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;14;11,14084602;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;16;10,18591636;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;18;8,912676813;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;20;8,435211984;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;22;6,525352667;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;24;5,252113122;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;26;3,183098862;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";17;17,18873385;30,4;28;1,273239545;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;0,1;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;0,5;17,98450857;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;1;17,3478888;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;1,5;16,87042397;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;2;16,55211408;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;4;15,91549431;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;6;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;8;14,64225476;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;10;13,84648005;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;12;12,89155039;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;14;11,93662073;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;16;10,98169107;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;18;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;20;8,276057041;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;22;7,321127382;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;24;6,366197724;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;26;4,774648293;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";18;17,18873385;29,9;28;3,342253805;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;0,1;19,25774811;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;0,5;18,30281846;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;1;17,66619868;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;1,5;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;2;16,87042397;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;4;16,07464925;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;6;15,91549431;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;8;14,96056465;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;10;14,00563499;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;12;13,20986028;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;14;11,77746579;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;16;10,82253613;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;18;9,708451529;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;20;8,276057041;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;22;7,002817496;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;24;5,888732894;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;26;4,61549335;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";19;17,50704374;29,8;28;2,864788976;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;0,1;20,05352283;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;0,5;18,62112834;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;1;18,14366351;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;1,5;17,82535363;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;2;17,3478888;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;4;16,55211408;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;6;15,59718442;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;8;14,96056465;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;10;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;12;13,05070533;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;14;12,09577567;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;16;11,14084602;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;18;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;20;8,912676813;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;22;8,116902098;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;24;6,047887837;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;26;4,774648293;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";20;17,66619868;29,81;28;3,183098862;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;0,1;20,05352283;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;0,5;18,4619734;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;1;17,98450857;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;1,5;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;2;16,87042397;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;4;16,2338042;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;6;15,27887454;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;8;14,64225476;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;10;14,00563499;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;12;13,05070533;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;14;12,09577567;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;16;10,98169107;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;18;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;20;8,75352187;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;22;7,798592212;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;24;6,68450761;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;26;5,092958179;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;28;3,660563691;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";21;17,82535363;30,7;30;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;0,1;20,05352283;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;0,5;18,78028328;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;1;18,14366351;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;1,5;17,82535363;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;2;17,66619868;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;4;17,18873385;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;6;16,55211408;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;8;15,75633937;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;10;14,96056465;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;12;13,84648005;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;14;13,05070533;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;16;12,25493062;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;18;10,98169107;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;20;9,708451529;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;22;8,594366927;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;24;7,321127382;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;26;6,68450761;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;28;4,774648293;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";22;18,14366351;31,9;30;3,183098862;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;0,1;21,00845249;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;0,5;20,05352283;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;1;18,78028328;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;1,5;18,4619734;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;2;18,30281846;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;4;17,3478888;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;6;16,55211408;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;8;16,07464925;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;10;14,96056465;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;12;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;14;13,05070533;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;16;12,41408556;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;18;10,98169107;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;20;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;22;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;24;7,321127382;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;26;6,047887837;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;28;4,456338407;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";23;18,4619734;30,75;30;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;0,1;19,41690306;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;0,5;18,4619734;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;1;18,14366351;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;1,5;17,82535363;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;2;17,66619868;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;4;17,50704374;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;6;16,55211408;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;8;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;10;14,64225476;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;12;13,68732511;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;14;12,89155039;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;16;11,93662073;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;18;10,98169107;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;20;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;22;8,594366927;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;24;7,321127382;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;26;6,047887837;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;28;5,411268065;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";24;18,4619734;31,6;30;3,501408748;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;0,1;21,8042272;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;0,5;19,89436789;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;1;18,78028328;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;1,5;18,4619734;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;2;18,30281846;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;4;17,66619868;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;6;16,87042397;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;8;16,2338042;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;10;15,27887454;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;12;14,32394488;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;14;12,41408556;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;16;11,4591559;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;18;10,50422624;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;20;9,071831756;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;22;7,957747155;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;24;6,68450761;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;26;5,570423008;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;28;3,978873577;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";25;18,78028328;31,9;30;1,273239545;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;0,1;20,6901426;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;0,5;19,41690306;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;1;18,78028328;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;1,5;18,4619734;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;2;18,14366351;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;4;17,18873385;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;6;16,71126902;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;8;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;10;14,64225476;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;12;13,68732511;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;14;12,89155039;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;16;11,77746579;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;18;10,82253613;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;20;9,867606472;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;22;8,594366927;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;24;7,321127382;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;26;6,525352667;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;28;4,61549335;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;30;2,705634033;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";26;18,78028328;33,3;32;1,432394488;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;0,1;22,91831181;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;0,5;21,8042272;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;1;20,37183272;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;1,5;19,73521294;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;2;19,09859317;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;4;18,62112834;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;6;17,82535363;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;8;16,71126902;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;10;15,91549431;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;12;14,80140971;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;14;14,32394488;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;16;13,36901522;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;18;12,09577567;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;20;11,14084602;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;22;9,708451529;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;24;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;26;7,161972439;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;28;6,047887837;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";27;18,93943823;31,8;30;3,978873577;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;0,1;21,64507226;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;0,5;20,6901426;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;1;20,05352283;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;1,5;18,78028328;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;2;18,14366351;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;4;17,82535363;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;6;17,02957891;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;8;16,55211408;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;10;15,59718442;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;12;14,32394488;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;14;13,68732511;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;16;12,73239545;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;18;11,93662073;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;20;10,82253613;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;22;9,549296586;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;24;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;26;7,639437268;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;28;6,047887837;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;30;4,13802852;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";28;19,73521294;32,3;32;1,591549431;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;0,1;23,23662169;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;0,5;21,64507226;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;1;20,84929755;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;1,5;20,37183272;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;2;19,73521294;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;4;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;6;18,78028328;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;8;17,82535363;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;10;16,87042397;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;12;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;14;14,96056465;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;16;14,32394488;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;18;13,05070533;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;20;12,09577567;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;22;10,50422624;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;24;9,708451529;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;26;8,435211984;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;28;7,321127382;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;30;5,411268065;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;32;4,13802852;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";29;20,6901426;34,15;34;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;0,1;23,39577663;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;0,5;21,64507226;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;1;20,6901426;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;1,5;20,37183272;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;2;20,21267777;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;4;19,41690306;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";30;20,6901426;33,5;6;18,78028328;5
